Timestamp,EquipmentID,EquipmentType,Location,EquipmentAgeDays,Alarm_SpanLoss,Alarm_OpticalReturnLoss,Alarm_Temperature,Alarm_Voltage,SpanLoss,OpticalReturnLoss,Temperature,Voltage,PowerOutage,FiberCut,ParentDeviceID,upstream_status,downstream_status,interface_status,interface_in_errors,interface_out_errors,cpu_utilization,memory_utilization,temperature_status,fan_status,power_status,alarms_count,downstream_impact_score,IsRootCause,FaultInjected
2023-06-06 01:30:00,cpe-ro-33,Router,Tokyo,1568,1,1,0,1,2.7798742007780968,46.566926722225496,1.346080650626146,10.172481835696285,False,False,cpe-ro-33,up,all_down,up,14,310,69,80,normal,warning,normal,4,0.14,1,0
2023-06-06 01:30:00,ce-ro-12,Router,Sydney,1136,0,1,1,1,0.13664607651786811,45.92546516302565,41.760629195407,10.153176541296398,False,False,ce-ro-12,down,all_down,down,350,336,91,96,critical,failed,failed,4,0.06,0,1
2023-06-06 01:30:00,core-sw-6,Switch,New York,1293,0,1,0,0,0.7424654783908162,45.8619561397875,0.26729782297947924,12.08982548670701,False,False,cpe-ro-27,up,all_up,testing,265,355,97,80,normal,normal,normal,1,0.08,0,0
2023-06-06 01:30:00,cpe-ro-14,Router,Sydney,1598,1,1,0,0,3.107519650723056,46.11697528059806,0.2547218324820888,12.089601951036595,False,False,cpe-ro-14,up,all_down,up,27,133,29,98,normal,warning,normal,1,0.53,1,0
2023-06-06 01:30:00,cpe-sw-23,Switch,Sydney,1099,0,0,1,1,0.09079790276714844,58.874952774780695,41.095593894363205,10.209190338667101,False,False,ce-ro-24,degraded,all_down,down,372,403,97,100,critical,failed,failed,4,0.26,0,1
2023-06-06 01:30:00,cpe-ro-3,Router,New York,1771,0,1,0,0,0.8457689787208691,46.5828924968112,0.6781591035081225,12.069027625479148,False,False,cpe-ro-3,up,partial_down,up,331,389,94,84,normal,normal,normal,1,0.4,0,0
2023-06-06 01:30:00,cpe-ro-9,Router,Frankfurt,671,0,0,0,0,0.05611381570982002,55.87940886842406,2.696700344994737,12.191558966390735,False,False,cpe-ro-9,up,partial_down,up,393,124,88,47,normal,normal,failed,5,0.96,0,0
2023-06-06 01:30:00,ce-ro-18,Router,New York,740,1,1,0,1,3.0914203504642668,47.712136405337525,21.489267291033084,10.279311446872848,False,False,ce-ro-18,up,partial_down,down,8,362,28,90,normal,normal,normal,3,0.08,1,0
2023-06-06 01:30:00,cpe-ro-1,Router,Sydney,1089,0,0,1,1,0.09463974654983687,59.37677271197159,42.03499109215914,10.009238024446457,False,False,cpe-ro-1,up,all_down,down,356,494,98,97,critical,failed,failed,5,0.02,0,1
2023-06-06 01:30:00,cpe-ro-2,Router,London,823,0,0,1,1,0.8183417392047443,45.478887736424646,41.868816795345154,10.252750194589801,False,False,cpe-ro-2,up,partial_down,down,499,401,96,93,critical,failed,failed,5,0.85,0,1
2023-06-06 01:30:00,ce-ro-9,Router,Sydney,783,0,0,0,0,0.022147666527384396,56.491803455198124,0.2607202145284473,11.896316619051072,False,False,ce-ro-9,degraded,all_up,up,170,60,46,53,normal,normal,normal,0,0.32,0,0
2023-06-06 01:30:00,pe-ro-5,Router,London,436,0,1,0,1,0.6040159194538494,46.86927180848524,10.349782657435666,10.282960177561982,False,False,pe-ro-5,up,all_up,down,95,38,97,69,normal,normal,warning,4,0.59,0,0
2023-06-06 01:30:00,cpe-ro-25,Router,New York,752,0,1,0,1,0.07765933618589638,47.0456420297787,10.496920725676834,10.052595290201078,False,False,cpe-ro-25,up,all_up,up,27,335,81,59,normal,normal,normal,2,0.91,0,0
2023-06-06 01:30:00,pe-ro-4,Router,New York,325,1,1,0,0,2.8515601750661737,45.341157541541016,21.09819505564426,12.096504831680445,False,True,pe-ro-4,up,all_up,testing,258,7,76,86,normal,failed,failed,1,0.47,0,0
2023-06-06 01:30:00,cpe-ro-34,Router,London,59,1,1,0,0,2.9208768548949324,45.095425140327215,20.62161979897303,11.998109073290133,False,False,cpe-ro-34,up,all_down,testing,7,174,32,61,normal,normal,normal,5,0.29,1,0
2023-06-06 01:30:00,core-sw-5,Switch,Sydney,1682,0,1,0,0,0.777296517315341,47.65088289888222,0.24017164104528216,12.094904400081507,False,False,ce-ro-23,up,all_up,up,400,210,73,78,normal,normal,normal,0,0.3,0,0
2023-06-06 01:30:00,cpe-ro-17,Router,Sydney,1632,1,1,0,1,3.2079094812152666,45.88097728833681,2.605507294494893,10.312377019190619,False,False,cpe-ro-17,degraded,partial_down,down,267,197,45,74,normal,normal,normal,3,0.55,1,0
2023-06-06 01:30:00,ce-ro-11,Router,London,1233,0,1,0,1,1.3623312179639064,46.28236915489324,20.83763339023856,10.467016357505267,False,False,ce-ro-11,up,all_up,testing,26,197,73,33,warning,warning,normal,3,0.03,0,0
2023-06-06 01:30:00,cpe-ro-39,Router,Frankfurt,429,0,1,0,1,1.5843001575332012,45.34002187528991,10.314800274836728,10.131570354317297,False,False,cpe-ro-39,down,all_up,down,311,255,34,63,normal,normal,normal,0,0.48,0,0
2023-06-06 01:30:00,cpe-sw-19,Switch,New York,688,0,1,0,0,1.6998074895746216,45.45936367109604,0.2581241839596838,11.898133288111552,False,False,core-ro-5,up,all_up,testing,128,338,89,83,normal,normal,normal,4,0.66,0,0
2023-06-06 01:30:00,cpe-fw-1,Firewall,Tokyo,1232,1,1,1,1,2.4055568287816005,44.704140704604384,41.68177774214129,10.454584715793866,False,False,pe-ro-3,up,all_up,down,123,380,63,85,warning,normal,normal,1,0.74,1,0
2023-06-06 01:30:00,cpe-ro-20,Router,London,1192,0,0,1,1,0.3965296897906161,48.981560112169056,41.0574734466168,10.03347785072603,False,False,cpe-ro-20,up,partial_down,down,383,496,92,95,critical,failed,failed,5,0.6,0,1
2023-06-06 01:30:00,cpe-ro-16,Router,Sydney,1559,0,0,0,0,1.6948393563433242,59.595273420740675,0.2534762609971668,12.095291899839246,False,False,cpe-ro-16,down,all_up,down,305,365,84,97,normal,failed,normal,5,0.29,0,0
2023-06-06 01:30:00,cpe-ro-26,Router,Tokyo,1124,1,1,0,0,3.250842944239718,46.613207648331304,0.2797512909120395,11.975446333755167,False,False,cpe-ro-26,down,partial_down,down,163,348,30,56,normal,failed,normal,4,0.82,1,0
2023-06-06 01:30:00,cpe-ro-30,Router,Tokyo,1463,0,1,0,0,0.20245137197856436,46.007372976707146,0.24971122882051358,11.995637519305072,False,False,cpe-ro-30,up,partial_down,testing,168,92,36,54,normal,normal,normal,2,0.63,0,0
2023-06-06 01:30:00,ce-ro-3,Router,Tokyo,1802,0,1,0,0,0.06818660618024906,45.68648312410026,2.675518570492127,12.09716960338514,False,False,ce-ro-3,up,all_up,down,33,161,33,48,warning,normal,normal,1,0.63,0,0
2023-06-06 01:30:00,cpe-ro-41,Router,Sydney,1481,1,1,0,1,2.997785737599428,47.755322980975706,20.85487075088029,10.311278998322226,False,False,cpe-ro-41,up,partial_down,down,214,77,85,28,normal,normal,normal,5,0.39,1,0
2023-06-06 01:30:00,core-sw-2,Switch,Sydney,1254,0,0,0,0,0.015124776341859589,58.289463496086015,0.247372707201249,11.893277845123857,False,False,cpe-ro-38,up,all_up,down,9,28,57,60,normal,normal,normal,1,0.15,0,0
2023-06-06 01:30:00,cpe-sw-3,Switch,Tokyo,1060,0,0,0,0,0.03242571437019051,57.19088971838572,0.25637360995161856,11.8965620266688,False,False,ce-ro-13,up,all_up,down,148,266,89,33,normal,normal,normal,5,0.15,0,0
2023-06-06 01:30:00,ce-ro-5,Router,London,420,0,1,0,1,0.6918703769595985,48.7218991962074,0.2745389506567088,10.662067128989147,False,False,ce-ro-5,degraded,all_up,up,108,38,38,36,normal,warning,normal,3,0.81,0,0
2023-06-06 01:30:00,core-sw-3,Switch,London,1293,0,0,1,1,0.3438883026358365,45.400133778140756,42.53657026251051,10.38911931328325,False,False,ce-ro-9,up,all_down,down,326,384,90,100,critical,failed,failed,4,0.88,0,1
2023-06-06 01:30:00,cpe-ro-18,Router,New York,823,0,1,0,0,1.7271134459290416,46.32223816207154,0.27944700965843217,11.994233177581693,False,False,cpe-ro-18,up,partial_down,up,307,378,45,27,normal,normal,warning,1,0.65,0,0
2023-06-06 01:30:00,cpe-ro-42,Router,Tokyo,406,0,1,0,1,1.5433671891038307,47.049331960680725,20.551233110926567,10.43299144449726,False,False,cpe-ro-42,up,all_up,down,262,117,43,35,normal,normal,normal,4,0.57,0,0
2023-06-06 01:30:00,cpe-sw-9,Switch,New York,1322,0,1,0,0,0.24719614496692977,46.237628409969176,0.28776016535272103,12.075346572296146,False,False,ce-ro-10,down,all_up,down,213,128,50,45,critical,normal,normal,2,0.89,0,0
2023-06-06 01:30:00,cpe-sw-18,Switch,Frankfurt,1054,1,0,0,0,3.4570217760976343,56.08277722799485,0.26822228833516065,12.084793064979003,False,False,cpe-ro-35,up,partial_down,down,246,308,81,46,normal,normal,normal,5,0.57,1,0
2023-06-06 01:30:00,cpe-ro-11,Router,Frankfurt,134,0,0,0,0,0.03904862863471495,59.28769177887148,0.2511385262160387,12.19383202715585,False,False,cpe-ro-11,down,all_up,up,215,177,92,54,normal,normal,normal,3,0.13,0,0
2023-06-06 01:30:00,core-ro-7,Router,Frankfurt,681,0,0,1,1,0.5427561448303878,48.09604993672202,42.36549334671988,10.349926593060278,False,False,core-ro-7,up,partial_down,down,406,336,99,90,critical,failed,failed,5,0.34,0,1
2023-06-06 01:30:00,ce-ro-1,Router,London,1263,0,1,0,0,0.7689291295736222,45.15505471544878,0.2500417822634578,12.19003346483943,False,False,ce-ro-1,up,all_up,down,91,266,84,74,normal,normal,normal,0,0.73,0,0
2023-06-06 01:30:00,cpe-ro-32,Router,Sydney,1379,1,1,0,1,2.637075771607148,46.89855547962774,2.631461399359388,10.261825096797034,False,False,cpe-ro-32,up,partial_down,down,394,332,71,57,normal,normal,normal,5,0.96,1,0
2023-06-06 01:30:00,cpe-ro-10,Router,New York,1185,0,0,1,1,0.35454286571169824,58.64660619392905,41.27573723442627,10.320194688390124,False,False,cpe-ro-10,up,all_down,down,439,496,98,97,critical,failed,failed,4,0.56,0,1
2023-06-06 01:30:00,core-ro-1,Router,New York,1333,0,0,1,1,2.492881451483726,45.64937058443821,42.68717718094802,10.29200134501003,False,False,core-ro-1,up,partial_down,down,467,432,91,92,critical,failed,failed,4,0.41,1,1
2023-06-06 01:30:00,cpe-ro-35,Router,London,1343,0,1,0,1,0.38372349723036475,46.1516589016143,2.673355066194491,10.01579628554222,False,False,cpe-ro-35,down,all_down,down,133,367,97,27,normal,normal,normal,4,0.53,0,0
2023-06-06 01:30:00,cpe-ro-5,Router,Frankfurt,698,0,0,0,1,0.01979406825177163,58.396424096104546,1.3231515303920816,10.009709950654853,False,False,cpe-ro-5,up,all_up,down,222,107,55,81,normal,normal,normal,4,0.16,0,0
2023-06-06 01:30:00,cpe-sw-2,Switch,Frankfurt,1525,0,0,0,0,0.6380796226558783,58.055312859609145,10.487734910026747,11.981232545989693,False,False,cpe-ro-41,up,all_up,up,306,113,68,28,normal,normal,normal,5,0.94,0,0
2023-06-06 01:30:00,cpe-ro-37,Router,Tokyo,1756,0,0,0,1,0.05992537395120073,55.779573760351454,0.6699049338174546,10.337984699784815,False,False,cpe-ro-37,down,all_up,up,86,78,40,76,normal,warning,normal,1,0.75,0,0
2023-06-06 01:30:00,pe-ro-2,Router,Tokyo,139,1,0,1,1,2.7122043295312714,45.22876354180501,41.83145532412051,10.128046816998197,False,False,pe-ro-2,up,all_down,down,433,466,90,92,critical,failed,failed,5,0.71,1,1
2023-06-06 01:30:00,ce-ro-13,Router,Frankfurt,1679,1,1,0,0,2.544389825573837,48.34885735622608,0.2702480595416042,11.763268842451176,False,False,ce-ro-13,up,partial_down,down,228,213,82,45,critical,warning,normal,3,0.25,1,0
2023-06-06 01:30:00,pe-ro-8,Router,Frankfurt,1697,0,0,0,0,0.02921031931969146,59.19551013590112,0.2497165164002103,11.79607752589173,False,False,pe-ro-8,up,all_up,testing,97,294,24,48,normal,failed,normal,2,0.01,0,0
2023-06-06 01:30:00,cpe-ro-36,Router,Sydney,632,1,1,0,0,2.80399076273333,46.18077852810458,0.2723971939484662,12.185024244010656,False,False,cpe-ro-36,up,all_down,up,71,186,46,100,normal,warning,failed,0,0.57,1,0
2023-06-06 01:30:00,cpe-ro-24,Router,Sydney,1011,1,1,0,1,3.102431613277953,48.21489431262714,10.573590646972542,10.083286284291002,False,False,cpe-ro-24,up,all_down,down,326,390,94,92,normal,normal,normal,3,0.88,1,0
2023-06-06 01:30:00,ce-ro-23,Router,Sydney,752,0,1,0,1,1.4111365127026794,45.61127059352713,2.651003554036066,10.051799522098321,False,False,ce-ro-23,up,all_up,up,280,126,26,42,normal,normal,normal,2,0.61,0,0
2023-06-06 01:30:00,core-ro-8,Router,Sydney,952,0,1,0,1,1.5828394217376778,45.57193692629997,21.200170268525426,10.209129212468747,False,False,core-ro-8,up,all_up,up,206,384,20,100,normal,normal,warning,4,0.33,0,0
2023-06-06 01:30:00,cpe-ro-15,Router,Tokyo,1795,0,0,0,1,1.3950750985045544,54.59069061736186,5.198957292913921,10.196022758829159,False,False,cpe-ro-15,up,partial_down,up,243,78,49,43,normal,normal,warning,0,0.67,0,0
2023-06-06 01:30:00,cpe-ro-40,Router,London,1805,0,1,1,0,1.5041267465014028,47.98203043158188,41.23658530625989,11.877504982459492,False,False,cpe-ro-40,down,all_up,down,12,320,20,71,warning,normal,normal,3,0.97,1,0
2023-06-06 01:30:00,cpe-sw-11,Switch,Sydney,939,0,1,0,1,1.5879944898536504,46.31783653471554,10.677473438637518,10.116038418394737,False,False,cpe-ro-26,up,all_up,down,218,315,93,24,normal,failed,warning,0,0.56,0,0
2023-06-06 01:30:00,cpe-ro-38,Router,Sydney,103,0,0,0,0,0.10435185680752378,58.97339389485305,1.3263538922139757,11.7811313555847,False,False,cpe-ro-38,up,all_up,down,254,207,30,50,normal,warning,failed,2,1.0,0,0
2023-06-06 01:30:00,cpe-ro-22,Router,New York,669,0,1,0,1,1.3109359323648921,44.11177690139512,20.890761400075395,10.313641179919943,False,False,cpe-ro-22,down,partial_down,down,53,98,74,32,normal,failed,normal,2,0.57,0,0
2023-06-06 01:30:00,cpe-ro-23,Router,Sydney,1394,0,1,0,1,0.44513200844912176,47.59174831177695,10.50137109690171,10.198040913793282,False,False,cpe-ro-23,down,all_up,testing,285,22,59,50,normal,normal,normal,4,0.78,0,0
2023-06-06 01:30:00,cpe-sw-27,Switch,Tokyo,587,0,0,0,0,0.02409453219256124,58.395527750059905,0.2546392224618695,11.89463492685702,False,False,cpe-ro-25,down,all_up,down,76,379,89,87,normal,normal,normal,0,0.63,0,0
2023-06-06 01:30:00,core-ro-2,Router,Sydney,746,0,1,0,0,0.8586268097574128,48.13660358829641,0.2624835260611874,11.99361751856558,False,False,core-ro-2,up,all_up,up,345,371,22,74,normal,warning,normal,1,0.68,0,0
2023-06-06 01:30:00,cpe-fw-11,Firewall,New York,15,0,1,0,1,0.11033311433617123,45.94167592019779,1.323956363769997,10.158158348367662,False,False,cpe-ro-33,down,all_up,down,318,84,81,57,normal,normal,normal,5,0.71,0,0
2023-06-06 01:30:00,core-ro-3,Router,New York,984,0,1,0,1,1.1049762751440035,48.021567479132436,20.62715388084809,10.388931265392506,False,False,core-ro-3,up,all_up,up,308,26,67,30,normal,normal,normal,4,0.55,0,0
2023-06-06 01:30:00,cpe-ro-21,Router,Frankfurt,1292,0,1,0,1,1.5817106913515542,47.900741606839865,21.212664729450257,10.228770790022908,False,False,cpe-ro-21,up,partial_down,up,289,243,75,97,normal,normal,normal,1,0.85,0,0
2023-06-06 01:30:00,core-ro-4,Router,Sydney,558,0,0,0,0,0.030836883079160413,59.08605963616291,0.27438214929720817,11.89173680575587,False,False,core-ro-4,up,partial_down,down,321,122,42,25,normal,normal,normal,2,0.68,0,0
2023-06-06 01:30:00,core-ro-5,Router,Sydney,1297,0,1,0,1,1.3014043434974505,47.58239156937911,2.6347401134551336,10.341554970108765,False,False,core-ro-5,down,all_down,up,102,252,24,63,normal,normal,normal,3,0.14,0,0
2023-06-06 01:30:00,cpe-ro-19,Router,Frankfurt,811,0,1,1,0,0.207237043488572,45.60833487057303,41.8900115424045,11.997785343430547,False,False,cpe-ro-19,down,all_up,up,150,374,39,49,warning,normal,normal,3,0.91,1,0
2023-06-06 01:30:00,core-ro-6,Router,London,1234,0,1,0,1,0.12170283004019997,44.20557225153354,5.311106105415614,10.39249029771788,False,False,core-ro-6,up,partial_down,up,233,180,49,20,warning,failed,failed,0,0.67,0,0
2023-06-06 01:30:00,cpe-sw-29,Switch,New York,384,1,1,0,1,3.183060376163063,47.061961790780806,2.6242506394792637,10.6790675056867,True,False,ce-ro-8,up,partial_down,down,130,168,81,60,normal,normal,normal,4,0.14,1,0
2023-06-06 01:30:00,cpe-sw-26,Switch,London,363,0,1,0,0,1.7307257066349666,46.11295981401309,0.2706263604019218,11.88482451701352,False,False,cpe-ro-17,up,all_up,down,324,273,56,58,normal,normal,normal,1,0.74,0,0
2023-06-06 01:30:00,cpe-sw-30,Switch,Frankfurt,547,0,1,0,0,0.7357815200610826,48.126212108553425,0.281118657656971,12.089016858866733,False,False,ce-ro-20,up,all_up,up,314,101,94,51,normal,normal,normal,4,0.25,0,0
2023-06-06 01:30:00,cpe-sw-31,Switch,Sydney,596,0,1,0,0,0.1415343326877886,45.36567869129908,0.26339527490220427,11.979611122119184,False,False,cpe-ro-1,down,all_up,up,278,111,49,90,normal,normal,normal,1,0.36,0,0
2023-06-06 01:30:00,cpe-sw-35,Switch,Frankfurt,1091,0,1,1,1,2.4697249672422332,47.78756134594931,41.697642025003006,10.166489273934285,False,False,ce-ro-13,up,all_down,down,361,341,91,100,critical,failed,failed,4,0.93,1,1
2023-06-06 01:30:00,cpe-sw-32,Switch,Sydney,391,0,0,0,0,0.1635366538151123,57.58770986164935,1.3370293861112188,12.184416171300262,False,False,cpe-ro-25,up,all_up,down,95,125,84,74,normal,normal,normal,2,0.83,0,0
2023-06-06 01:30:00,cpe-ro-13,Router,London,601,0,1,0,1,1.173524013949821,45.28534239229599,20.692677707826,10.122681810295626,False,False,cpe-ro-13,up,all_up,up,284,329,79,34,normal,warning,normal,3,0.38,0,0
2023-06-06 01:30:00,cpe-sw-28,Switch,Frankfurt,1536,0,1,0,1,1.47315734692689,47.70172662878159,10.576819084972673,10.071098863792056,False,False,cpe-ro-36,up,all_up,up,239,42,89,91,normal,failed,warning,0,0.65,0,0
2023-06-06 01:30:00,cpe-sw-40,Switch,New York,1320,1,1,0,0,2.7012037826007664,45.97140714748169,0.2405481679149671,11.9971933064243,False,False,ce-ro-19,up,all_down,up,124,88,69,90,warning,normal,normal,0,0.1,1,0
2023-06-06 01:45:00,ce-ro-2,Router,London,695,1,1,0,1,3.437473800917622,46.04895123831816,5.221099535073933,10.090469975319108,False,False,ce-ro-2,down,partial_down,down,331,101,61,78,warning,normal,normal,3,0.94,1,0
2023-06-06 01:45:00,cpe-sw-12,Switch,New York,1139,1,1,1,0,2.2781920116913885,48.30587313371371,41.33358349695286,12.079041994414416,False,False,cpe-ro-41,up,all_up,up,180,391,98,24,critical,normal,normal,3,0.25,1,0
2023-06-06 01:45:00,cpe-sw-4,Switch,Sydney,293,0,1,0,1,0.09579175847598026,46.62504056054467,10.332265869776476,10.086056992336765,False,False,pe-ro-5,up,all_up,up,89,75,66,37,normal,normal,normal,1,0.43,0,0
2023-06-06 01:45:00,ce-ro-24,Router,London,551,0,1,0,1,0.0634655252542042,47.31605374347569,2.614564175587205,10.252816256562664,False,False,ce-ro-24,up,all_up,testing,6,193,24,85,warning,normal,normal,0,0.45,0,0
2023-06-06 01:45:00,cpe-sw-10,Switch,London,457,0,1,0,1,1.2977907122601597,46.171874763624515,2.5873736779678533,10.461127005501067,False,False,ce-ro-22,up,all_up,testing,345,11,74,66,normal,normal,normal,3,0.8,0,0
2023-06-06 01:45:00,ce-ro-21,Router,London,630,0,0,0,0,0.11230441616705261,55.371198250198255,0.16128901321775452,12.069979697766234,False,False,ce-ro-21,up,all_up,up,276,106,72,43,warning,normal,normal,5,0.32,0,0
2023-06-06 01:45:00,ce-ro-17,Router,Sydney,581,0,1,0,1,1.3172963637997974,45.36398152569375,20.51602984847721,10.028908617780923,False,False,ce-ro-17,degraded,partial_down,up,160,47,35,92,normal,failed,normal,1,0.87,0,0
2023-06-06 01:45:00,ce-ro-8,Router,London,356,0,0,0,0,0.11196360248801351,59.09262404098562,0.13069486718389503,11.89746182157945,False,False,ce-ro-8,up,partial_down,up,296,152,74,42,normal,normal,normal,2,0.01,0,0
2023-06-06 01:45:00,ce-ro-14,Router,New York,1191,0,1,0,1,1.3707419921769772,44.62661985324625,21.313061843489997,10.35624115240553,False,False,ce-ro-14,up,all_up,up,210,88,32,95,warning,warning,normal,0,0.32,0,0
2023-06-06 01:45:00,cpe-ro-4,Router,New York,793,0,1,0,1,1.5692367835249665,45.46918661951414,21.486128488443917,10.06417805284431,False,False,cpe-ro-4,up,partial_down,up,159,133,76,62,normal,normal,normal,4,0.27,0,0
2023-06-06 01:45:00,cpe-sw-6,Switch,New York,1575,0,0,0,1,0.17080285520368294,56.93690478397383,2.6578756197102975,10.35259716586564,False,False,pe-ro-2,up,partial_down,down,219,222,39,78,normal,normal,warning,2,0.69,0,0
2023-06-06 01:45:00,core-sw-1,Switch,London,341,0,1,0,1,0.3929365689659337,48.57263043573736,5.211715061457301,10.005057212505172,False,False,cpe-ro-1,up,all_up,down,124,331,30,45,normal,normal,normal,3,0.37,0,0
2023-06-06 01:45:00,cpe-sw-1,Switch,Frankfurt,324,0,0,0,1,0.013337139871497532,55.88432793212623,0.6770749080518007,10.73611005532727,False,False,ce-ro-20,up,all_up,up,291,380,53,24,normal,normal,normal,1,0.03,0,0
2023-06-06 01:45:00,cpe-sw-7,Switch,Frankfurt,1779,0,0,0,0,0.6658629712810047,59.38377848142485,10.384894486976647,12.074615109938312,False,False,cpe-ro-42,up,partial_down,up,206,211,90,79,normal,failed,normal,2,0.19,0,0
2023-06-06 01:45:00,cpe-sw-5,Switch,Sydney,268,0,1,0,1,0.04631042227116694,44.88529118908341,0.6472768048182828,9.99840817086872,False,False,pe-ro-8,up,partial_down,up,12,73,99,23,normal,normal,normal,5,0.04,0,0
2023-06-06 01:45:00,ce-ro-10,Router,Tokyo,585,0,1,0,1,0.05261443135800415,45.79747146107076,1.2918689608664358,10.117790698340215,True,False,ce-ro-10,up,all_up,down,162,303,48,36,normal,warning,normal,0,0.62,0,0
2023-06-06 01:45:00,ce-ro-6,Router,Tokyo,1457,0,1,1,1,0.7707975876399138,46.37214930908744,42.597925637679815,10.026904911396397,False,False,ce-ro-6,up,all_down,down,304,453,94,97,critical,failed,failed,4,0.81,0,1
2023-06-06 01:45:00,ce-ro-22,Router,Sydney,313,0,1,0,1,1.7736029562538802,46.081154777023855,10.307059532659586,10.022203365129641,False,False,ce-ro-22,up,all_up,up,297,156,55,75,critical,normal,normal,2,0.37,0,0
2023-06-06 01:45:00,cpe-sw-8,Switch,New York,361,0,1,0,1,0.470543370917237,46.51254526823692,5.278096116328443,10.032059721793976,False,False,cpe-ro-6,up,all_up,up,127,208,58,34,warning,normal,normal,4,0.36,0,0
2023-06-06 01:45:00,core-sw-7,Switch,London,1148,0,1,0,1,1.4641086061750803,45.65415603807,21.02023357587262,10.395725496785493,False,False,ce-ro-13,up,all_up,up,155,32,87,100,normal,normal,warning,0,0.14,0,0
2023-06-06 01:45:00,cpe-ro-6,Router,London,983,0,1,0,1,0.2225146129999601,46.68734743029289,21.05772048209211,10.060139568148665,False,False,cpe-ro-6,up,all_up,down,400,178,84,61,normal,normal,normal,4,0.46,0,0
2023-06-06 01:45:00,cpe-sw-24,Switch,London,1243,0,1,0,1,1.46614781179168,45.47022966143329,10.520356815504659,10.301491337601933,False,False,cpe-ro-12,up,all_up,down,282,299,89,35,normal,normal,normal,5,0.55,0,0
2023-06-06 01:45:00,cpe-ro-28,Router,Tokyo,1422,1,0,1,1,3.4995655610235006,46.22243090008518,41.98160796230444,10.280104014191505,False,False,cpe-ro-28,up,partial_down,down,326,320,92,98,critical,failed,failed,5,0.41,1,1
2023-06-06 01:45:00,core-sw-4,Switch,Frankfurt,1622,0,1,0,1,1.6128159615165591,46.362347737774655,21.473875936905955,10.354894134391872,False,False,ce-ro-2,up,all_up,up,307,253,40,60,normal,normal,normal,5,0.06,0,0
2023-06-06 01:45:00,ce-ro-15,Router,Tokyo,962,1,0,1,1,2.857774599059122,45.208520345829385,42.38772699353837,10.497076789486542,False,False,ce-ro-15,up,all_down,down,360,436,93,97,critical,failed,failed,4,0.6,0,1
2023-06-06 01:45:00,ce-ro-20,Router,Tokyo,1196,0,0,1,1,1.6442149654729037,46.89425024439373,42.761760430777876,10.411576001032264,False,False,ce-ro-20,up,all_down,down,483,464,95,95,critical,failed,failed,4,0.18,0,1
2023-06-06 01:45:00,ce-ro-19,Router,Tokyo,245,0,0,1,0,1.3337696497134082,58.87661558824944,42.28339809366222,11.980682280946212,False,False,ce-ro-19,up,all_up,down,182,368,58,36,critical,normal,normal,1,0.44,1,0
2023-06-06 01:45:00,cpe-ro-27,Router,Sydney,1188,0,1,0,1,1.464367553888302,45.5183992785717,21.502533474291074,10.492948489521396,False,False,cpe-ro-27,up,all_up,down,242,45,86,80,warning,normal,normal,4,0.09,0,0
2023-06-06 01:45:00,cpe-ro-31,Router,London,100,0,1,0,0,0.7386262254228427,46.565747947358034,0.13110690154627944,11.894222180251285,False,False,cpe-ro-31,degraded,partial_down,down,64,163,32,74,warning,normal,normal,2,0.15,0,0
2023-06-06 01:45:00,ce-ro-16,Router,Tokyo,5,0,0,0,1,0.018857418217143908,59.1855959841168,2.6561291358672943,10.851005352568748,False,False,ce-ro-16,down,all_up,testing,35,117,20,56,normal,normal,normal,4,0.95,0,0
2023-06-06 01:45:00,pe-ro-1,Router,Frankfurt,880,0,1,0,1,0.1248369868363611,44.94266672496068,1.34168647532662,10.24747030572955,False,False,pe-ro-1,degraded,partial_down,up,129,14,35,42,warning,normal,normal,0,0.73,0,0
2023-06-06 01:45:00,ce-ro-4,Router,Sydney,1147,0,0,1,1,0.09981823283641617,56.691948491031226,41.72131969669243,10.014642349555947,False,False,ce-ro-4,up,partial_down,down,497,307,96,100,critical,failed,failed,5,0.41,0,1
2023-06-06 01:45:00,cpe-sw-22,Switch,London,513,1,1,1,1,2.5579016177707485,46.33078656092574,41.17284284538384,10.372945242214886,False,False,pe-ro-1,up,all_down,down,442,459,95,100,critical,failed,failed,5,0.35,0,1
2023-06-06 01:45:00,ce-ro-7,Router,Sydney,1801,0,1,0,0,0.11256841394332834,48.107346837570404,0.14828852894130415,11.769636965575192,False,False,ce-ro-7,down,partial_down,up,189,213,83,91,critical,normal,normal,5,0.5,0,0
2023-06-06 01:45:00,cpe-ro-7,Router,London,950,1,1,0,1,2.807813094466888,45.21348675165494,5.299079019830802,10.048559158700215,False,False,cpe-ro-7,up,all_down,up,228,336,71,99,critical,normal,failed,2,0.73,1,0
2023-06-06 01:45:00,pe-ro-7,Router,Tokyo,50,0,0,0,0,0.09594577755010397,57.57287046445655,0.14701252835318157,11.973122740870153,False,False,pe-ro-7,degraded,all_up,down,178,199,65,91,normal,normal,normal,2,0.36,0,0
2023-06-06 01:45:00,cpe-sw-21,Switch,Tokyo,729,0,1,0,1,0.34101314122451165,46.25066974705503,5.1734912006000275,10.183098239634976,False,False,ce-ro-11,up,all_up,down,84,262,31,30,normal,normal,normal,0,0.01,0,0
